width="100" height="100" tilewidth="32" tileheight="32"
1,1,2,1,1,1,1,8,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,8,8,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,8,8,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,8,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,14,8,8,4,8,1,1,1,4,4,8,8,8,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,8,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,8,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,14,8,4,8,8,1,1,1,1,1,4,8,4,4,8,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,4,8,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,8,8,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,4,4,1,1,1,1,1,1,1,1,2,2,2,1,14,8,8,8,1,1,1,1,1,1,1,1,8,4,4,8,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,8,1,1,1,1,4,8,4,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,5,8,4,4,1,1,1,1,1,1,10,1,2,1,1,14,8,8,8,1,1,1,1,1,1,1,1,5,8,4,4,1,8,4,4,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,8,4,4,6,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,5,8,4,4,1,1,1,1,1,1,2,2,1,1,1,4,8,4,1,1,1,1,1,1,1,1,1,5,8,4,1,1,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,8,4,4,6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,8,8,4,4,1,1,1,1,2,2,1,1,1,1,14,8,8,1,1,1,1,1,1,1,1,1,1,5,8,4,1,1,8,4,4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,8,4,4,6,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,8,4,4,1,1,1,2,2,2,1,1,1,1,14,8,8,1,1,1,1,1,1,1,1,1,1,1,5,8,4,1,13,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,8,4,4,6,1,1,1,3,3,3,3,1,1,3,3,3,3,13,13,3,1,1,1,1,1,1,14,8,4,1,1,1,1,2,1,1,1,1,1,5,4,4,8,1,1,1,1,1,1,2,2,2,1,1,5,8,4,1,1,1,12,4,4,4,1,1,1,1,1,13,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,1,8,8,8,8,1,1,1,
1,1,1,1,1,1,1,8,4,4,6,1,1,3,3,1,1,1,3,3,3,3,3,3,3,1,10,1,1,1,1,1,8,4,4,4,1,1,1,2,2,1,1,1,1,1,5,8,8,6,1,1,1,1,1,2,2,1,1,1,1,5,8,4,1,1,1,1,8,4,4,15,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,1,1,8,8,1,1,8,1,1,1,
1,1,10,1,1,1,1,8,4,6,1,1,1,3,1,1,1,3,3,13,1,3,3,1,3,1,3,1,1,1,1,8,4,4,4,1,1,1,1,2,1,1,1,1,1,1,5,4,4,6,1,1,1,1,1,2,1,1,1,1,1,1,4,4,1,1,1,1,12,8,8,4,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,8,8,8,1,1,1,1,8,1,1,1,
1,1,1,1,1,1,1,1,8,6,1,1,1,3,3,1,1,3,3,3,3,3,1,1,1,3,3,1,1,1,14,8,4,11,1,1,1,1,1,2,2,2,2,1,1,1,5,4,8,6,1,1,1,1,2,2,1,1,1,1,1,1,4,11,1,1,1,1,1,12,8,8,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,8,8,1,1,1,1,1,8,8,1,1,1,
1,1,1,1,1,1,1,1,8,8,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,3,1,1,1,14,8,4,4,1,1,1,1,1,1,1,1,2,10,1,1,1,14,8,4,1,1,1,1,1,2,1,1,1,1,1,1,8,4,6,1,1,2,2,1,1,1,12,8,4,1,1,1,1,1,1,2,1,1,1,1,8,8,8,8,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,14,8,4,4,1,1,1,1,1,1,13,1,2,2,1,1,1,1,8,8,8,1,1,1,1,2,1,1,1,10,1,1,1,8,4,6,1,1,2,1,1,1,1,1,8,4,4,4,1,1,1,1,2,1,1,1,8,8,1,1,1,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,8,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,8,4,4,11,1,1,1,1,10,1,1,1,1,1,1,1,1,14,8,8,1,1,1,1,2,2,1,1,1,1,1,1,1,8,4,6,1,1,2,1,1,1,1,1,1,8,4,4,6,1,1,1,2,1,1,1,8,1,1,1,1,1,1,10,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,3,1,1,13,1,1,8,4,15,1,1,1,1,1,1,1,1,1,1,14,4,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,6,1,1,2,1,1,1,1,1,1,12,8,4,6,1,1,10,2,1,1,1,8,1,1,1,13,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,4,4,8,8,4,8,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,4,11,1,1,1,2,2,1,1,1,1,1,1,8,4,6,1,1,1,2,1,1,1,8,8,1,1,1,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,3,1,1,1,1,1,1,13,1,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,13,1,1,1,1,2,1,1,10,1,1,1,4,4,4,1,1,1,1,1,1,2,2,1,1,1,1,1,8,4,6,1,1,1,2,1,1,1,1,8,8,1,1,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,11,12,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,11,1,1,1,1,13,1,1,1,2,1,1,1,1,1,8,4,6,1,1,1,2,1,1,1,1,8,8,1,1,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,13,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,8,4,6,1,1,1,2,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,8,1,1,1,
1,1,1,1,1,1,10,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,13,13,13,1,1,1,1,1,2,2,1,1,1,4,4,11,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,8,4,6,1,1,2,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,
1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,12,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,8,4,8,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,4,4,1,1,1,2,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,
1,1,10,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,2,1,2,2,1,1,1,1,1,4,4,11,1,1,1,1,1,3,3,1,1,1,1,1,1,13,1,1,1,1,8,4,1,1,10,2,1,1,8,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,8,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,13,1,4,4,4,4,4,1,1,10,2,2,2,1,1,1,1,1,8,4,11,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,8,4,1,1,1,2,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,1,10,1,1,1,1,1,1,2,2,2,2,1,1,1,13,1,1,4,4,4,4,4,1,1,1,1,1,10,1,1,8,4,4,11,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,1,8,8,8,8,8,8,1,1,1,1,1,1,8,8,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,4,4,4,4,11,1,1,1,1,1,1,10,10,13,1,1,3,1,1,1,1,1,1,1,14,8,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,8,8,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,15,1,1,14,8,4,4,11,1,1,1,1,1,1,1,1,1,10,1,1,1,3,1,1,1,8,4,4,4,4,8,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,10,8,1,1,1,1,1,
1,10,1,1,1,8,4,4,4,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,8,4,4,4,4,11,1,3,1,1,1,14,8,8,15,1,1,1,1,3,3,1,1,1,8,4,4,4,8,8,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,8,1,1,1,1,1,
1,1,1,1,1,8,8,4,4,4,8,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,14,4,4,4,4,4,4,15,1,1,4,4,8,4,4,4,11,1,1,1,3,3,14,8,8,8,1,4,4,6,1,1,1,3,1,1,1,1,8,8,4,8,8,8,1,1,1,1,2,1,1,1,1,10,1,1,1,1,1,8,8,1,1,1,8,8,1,1,1,1,1,
1,1,1,1,1,1,1,4,4,4,4,8,1,1,1,1,1,1,1,2,2,1,10,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4,4,11,1,1,1,1,3,5,4,8,11,1,1,1,8,4,8,1,1,3,1,1,1,14,8,8,4,8,8,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,8,4,4,4,1,1,1,1,1,2,2,1,1,1,1,8,8,8,4,4,4,4,4,1,1,1,1,1,1,4,4,4,8,4,4,1,1,1,1,3,3,5,4,11,1,1,1,1,1,4,4,1,1,3,1,1,5,8,8,8,8,8,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,8,8,8,4,4,1,1,2,2,1,1,1,1,8,8,4,4,4,11,1,1,1,1,3,3,1,1,1,4,4,4,8,4,1,1,1,1,1,3,1,5,4,1,1,1,1,1,1,4,4,1,1,3,3,1,5,8,8,8,8,8,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,8,8,4,4,4,1,1,1,1,1,8,8,4,4,4,1,1,1,1,1,1,3,3,1,1,1,1,4,4,4,8,6,1,1,1,1,3,1,1,5,4,4,15,1,1,14,4,4,8,1,1,1,3,1,5,8,8,1,1,8,1,1,1,1,1,1,10,1,1,1,2,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,3,3,1,1,1,1,1,1,1,8,8,4,8,1,1,1,1,8,4,4,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,4,8,6,1,1,1,10,3,3,1,1,12,4,4,8,8,8,4,8,1,1,1,1,1,1,5,8,1,1,1,8,8,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,3,1,3,3,3,3,1,1,1,1,8,4,8,1,1,1,8,4,4,11,1,1,1,2,13,2,1,3,3,1,1,1,1,1,1,4,4,8,6,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,8,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,
1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,4,8,8,1,1,8,4,11,1,1,2,2,2,13,1,1,1,3,3,3,1,1,1,1,4,4,8,6,1,10,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,8,8,15,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,8,4,8,8,8,8,4,1,1,2,2,1,1,1,3,1,1,2,10,2,2,3,1,1,4,4,8,6,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,1,1,1,1,1,12,8,15,1,1,1,13,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,4,8,8,8,6,1,1,1,10,2,3,3,3,1,2,2,1,1,1,2,3,1,1,4,4,8,6,1,1,1,13,13,1,1,1,3,3,3,1,1,1,1,1,1,1,8,8,8,8,8,1,1,1,1,1,1,14,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,4,8,8,8,6,1,1,1,2,3,3,1,1,2,2,1,1,1,1,2,2,3,1,1,4,8,8,13,1,1,1,13,13,1,1,1,1,10,1,1,1,1,1,1,8,8,8,8,8,1,1,1,1,1,1,1,4,4,4,4,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,4,4,4,4,6,1,1,2,2,3,1,2,2,14,4,4,4,4,4,4,2,2,3,1,4,4,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,1,1,1,1,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,
1,1,3,1,2,2,1,1,1,1,1,1,3,3,1,1,1,4,8,4,6,1,1,2,2,2,2,2,1,4,4,4,4,4,4,4,1,2,2,1,1,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,2,1,1,1,4,4,4,4,4,4,11,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,8,1,1,1,1,1,1,
1,1,3,1,2,1,1,1,10,1,1,1,3,1,1,1,1,8,4,4,6,1,1,2,1,2,2,1,4,4,4,4,4,4,4,11,1,2,3,2,2,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,2,2,2,2,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,8,8,8,1,1,1,1,
1,1,1,3,2,1,1,1,1,1,1,3,3,1,1,1,1,8,4,4,1,1,10,2,1,2,2,4,4,4,4,4,4,4,4,4,1,2,3,3,2,2,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,8,8,8,1,1,2,2,3,1,2,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,1,1,1,1,
1,1,1,3,3,1,1,1,1,1,3,3,1,1,1,1,1,8,4,4,1,1,2,1,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,2,1,1,1,1,1,8,8,1,1,1,1,1,1,8,8,1,1,2,1,3,1,2,2,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,8,1,1,1,1,1,8,8,1,1,1,
1,1,1,1,3,3,1,1,1,1,13,1,1,1,1,1,1,4,4,1,1,1,2,1,3,2,1,4,4,4,4,4,4,4,4,1,1,1,2,1,3,1,1,10,2,1,1,1,8,8,8,8,8,1,1,1,8,8,8,1,2,10,1,3,1,2,1,1,1,1,12,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,1,1,1,
1,1,1,1,2,3,3,3,1,1,3,1,1,1,1,1,1,4,1,1,1,2,1,1,3,2,2,1,4,4,4,4,4,4,4,4,4,4,2,1,3,1,1,1,2,1,1,1,8,8,8,1,8,8,1,1,8,8,1,1,2,1,1,3,1,2,1,1,1,1,1,4,4,4,4,1,1,1,1,1,10,1,1,1,1,1,1,1,1,8,8,1,1,1,1,8,8,1,1,1,
1,1,1,1,2,1,1,3,1,3,1,1,1,1,1,1,8,4,1,1,1,2,1,1,3,1,2,2,2,2,12,4,4,4,4,4,4,4,2,1,3,1,1,1,2,1,1,8,8,8,1,1,1,8,8,8,8,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,4,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,8,1,1,1,1,
1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,8,4,1,1,1,2,2,1,3,3,2,2,1,2,1,1,4,4,4,4,4,4,2,1,3,1,1,2,2,1,1,8,8,1,1,1,1,1,1,1,8,8,1,1,2,2,1,1,2,2,2,2,2,2,1,1,4,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,1,1,1,1,
1,1,3,3,3,3,10,1,3,1,1,1,1,1,1,8,8,4,1,1,1,10,10,2,1,3,3,1,1,2,1,1,12,4,4,4,11,2,2,3,3,1,1,2,1,1,8,8,1,1,1,1,1,1,1,1,1,8,8,8,1,2,2,2,2,1,2,2,3,10,1,1,4,4,4,6,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,
1,3,3,1,2,2,1,1,3,1,1,1,1,1,1,8,8,4,4,1,1,1,1,2,1,1,3,3,3,2,1,1,1,1,1,2,2,2,2,3,10,1,1,2,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,1,1,1,1,1,3,1,2,1,4,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,
1,3,1,1,1,2,1,10,1,1,1,1,1,1,1,8,4,8,4,4,1,1,1,2,2,1,1,1,3,2,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,1,3,1,2,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,
1,3,1,1,1,2,2,1,1,1,1,1,1,1,8,4,4,4,8,4,4,1,1,1,2,1,1,1,1,10,3,2,2,2,2,2,1,1,3,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,10,1,1,1,8,8,8,8,8,1,1,1,3,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,
1,3,1,1,1,1,2,1,1,1,1,1,1,1,8,4,1,1,8,8,4,4,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,8,8,8,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,10,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,4,1,1,1,1,1,1,1,
